lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
51,0,150.84079387298706,6,29,4,2,0,0,3,0
18,0,89.0,4,6,4,1,0,3,0,0
93,1,76.5,7,15,4,2,2,0,0,0
191,0,110.17508655907945,6,24,3,2,0,0,0,0
145,0,114.74895726511379,7,6,4,3,0,0,0,0
46,0,94.42407176661362,3,11,4,4,1,0,3,0
73,0,86.45182161001378,9,16,3,3,1,1,0,0
48,0,67.5,2,19,4,1,1,3,0,0
5,1,98.44823173030429,8,16,4,8,2,0,0,0
195,0,121.5,8,15,4,2,0,0,0,0
184,1,120.04488880312712,7,30,4,1,1,0,1,0
254,0,100.3,9,29,4,3,1,0,0,0
115,0,99.73737028565779,4,28,4,2,0,0,3,0
55,0,149.19049192866441,8,7,4,5,2,0,2,0
145,1,90.94274552766805,6,26,4,3,1,0,0,0
239,0,96.3,10,26,4,1,0,0,0,0
147,0,106.09878451664007,5,1,4,3,0,0,0,0
106,0,124.2,11,4,4,2,1,1,0,0
167,0,95.05008481053615,7,28,4,2,0,2,0,0
132,0,131.18592290049705,7,1,4,4,1,0,2,0
55,0,79.0328031101813,7,6,2,1,0,0,0,0
270,0,62.8,4,20,3,4,0,0,0,0
61,0,152.1,8,21,4,0,1,0,0,0
73,0,79.0916436122137,3,16,4,3,0,0,0,0
183,0,98.1,10,11,4,0,0,3,0,0
101,0,102.23718709310776,10,16,3,1,0,1,0,0
103,0,115.12766007102202,4,19,4,2,0,0,0,0
219,0,78.65997174580761,8,10,3,1,0,0,0,0
196,0,83.73346750857746,5,20,4,2,0,0,0,0
11,0,139.6783600897829,3,30,4,3,0,0,2,0
40,0,139.73032418275912,3,24,4,2,0,0,3,0
74,0,70.56732008649547,3,17,3,3,1,0,0,0
204,0,81.1541416622344,7,7,4,3,0,1,0,0
284,0,81.74696186575729,12,30,4,2,1,1,0,0
3,0,110.95114623140542,10,22,3,0,0,0,0,0
128,0,150.181824237465,10,10,4,2,0,0,3,0
37,1,68.01518540032525,2,24,4,3,0,3,0,0
40,0,116.1,5,9,4,3,0,3,0,0
63,0,142.89443822356873,7,27,4,1,2,0,3,0
8,0,76.5,9,12,4,3,1,1,0,0
193,0,108.53377834495559,8,11,4,1,2,0,0,0
95,0,108.0,10,4,4,1,1,3,0,0
178,1,125.93070602865889,9,2,4,3,2,0,0,0
11,0,89.0,6,19,4,1,0,3,0,0
35,1,100.00517588536928,3,2,4,1,0,0,0,0
17,1,98.30915623666009,8,29,4,3,1,0,0,0
242,0,65.38634477716164,9,1,4,2,0,0,0,0
69,0,69.14921686724618,3,12,4,1,1,2,0,0
25,0,72.98860256480802,2,21,3,2,1,0,0,0
36,0,125.46542410768893,10,2,4,3,2,0,3,0
111,0,132.3997168000413,6,9,3,2,1,0,2,0
208,0,90.0270596200218,7,26,4,1,1,2,0,0
52,0,131.24359873753073,3,21,4,3,0,0,3,0
189,1,90.87444358073094,6,5,4,4,0,0,0,0
12,0,85.0310056833777,2,4,4,1,1,0,0,0
73,0,136.16182184773743,5,29,4,4,0,0,1,0
74,0,143.55332511226146,9,6,4,1,1,0,3,0
10,0,77.31080916042737,11,17,4,7,2,0,0,0
263,0,109.88415284740266,9,21,3,2,0,0,0,0
132,0,115.79676412360068,8,19,4,3,1,0,1,0
10,0,96.45714000517933,10,12,4,1,1,3,0,0
62,0,139.15842720472608,3,10,4,1,0,0,1,0
39,0,67.77123103314403,2,23,4,3,0,3,0,0
31,0,88.13598756430824,6,1,4,1,0,3,0,0
3,0,79.50283130599293,2,6,4,0,2,3,0,0
57,0,79.2,11,16,4,2,0,3,0,0
52,0,245.36965623406306,7,17,4,1,1,0,5,0
157,0,107.25566491598599,6,16,4,3,2,0,0,0
9,0,79.0,2,5,4,0,0,2,0,0
16,0,133.2743265900288,4,6,4,3,0,0,3,0
33,0,89.896441265486,4,19,4,2,0,3,0,0
19,0,156.58519042868087,4,10,4,1,0,0,3,0
35,0,81.9,3,8,4,5,2,0,0,0
56,0,132.514300503346,6,13,4,4,1,0,3,0
196,2,112.30377203905105,8,22,4,5,2,0,0,0
140,0,116.35347682450575,6,10,4,2,2,0,2,0
116,0,80.76123386311318,5,10,4,1,0,0,1,0
4,0,147.89356047851945,3,23,4,2,0,0,0,0
23,0,79.2,11,23,4,2,1,3,0,0
54,1,81.71877237860521,7,7,3,3,0,0,0,0
7,0,142.99016194902106,5,10,4,3,0,0,0,0
126,0,96.29287955856898,7,3,4,3,0,3,0,0
13,0,128.42512766455485,3,30,4,10,4,0,3,0
92,1,76.43398633564362,7,23,4,2,0,0,0,0
82,0,211.6674978975077,5,27,4,5,0,0,5,0
63,0,152.69500613461096,9,18,4,1,1,0,0,0
54,0,136.20025325427787,7,27,4,1,0,0,2,0
121,0,122.18780675611713,7,13,4,1,0,0,0,0
122,0,75.81049595247542,9,8,4,2,1,1,0,0
27,0,107.38263242520188,5,12,4,1,1,0,2,0
219,1,156.84441352394776,9,18,3,1,1,0,0,0
30,0,136.2188350341257,9,14,4,2,0,0,0,0
148,0,80.7306100603692,7,28,4,2,2,0,0,0
130,1,113.24876588408135,5,12,4,2,0,0,3,0
150,0,63.75,7,16,3,1,0,3,0,0
32,0,68.88218120293413,2,4,4,2,0,3,0,0
208,0,112.5,9,21,4,2,2,0,0,0
38,0,119.73943833481451,4,21,4,2,0,0,1,0
126,0,105.17880675475399,5,22,4,1,1,0,0,0
3,0,138.07446012654134,8,19,3,3,2,0,0,0
48,1,78.17952553756673,11,20,4,2,1,3,0,0
26,1,117.88851631865678,9,17,4,3,0,0,0,0
24,1,135.98696184561672,9,15,4,2,1,3,0,0
64,0,148.71528494176195,7,8,4,1,0,0,3,0
187,0,105.3,7,19,4,2,0,0,2,0
183,1,110.03756865217436,8,8,3,3,0,0,0,0
59,0,139.52345813461062,9,18,4,2,0,0,3,0
134,0,132.76488901612763,8,23,4,4,0,0,3,0
133,0,133.14308454691204,7,23,4,4,0,0,3,0
171,1,81.03092532652265,7,21,3,5,2,0,0,0
170,0,98.74914878252696,8,4,3,2,1,0,0,0
101,0,114.68991130985644,6,4,4,4,1,0,0,0
7,0,118.49667727357773,4,12,4,1,0,0,1,0
8,0,141.68028253542118,5,8,4,3,0,0,3,0
150,0,63.75,7,17,3,1,0,3,0,0
173,0,111.789170809005,7,25,4,2,0,0,0,0
430,0,73.11603060858499,9,11,3,2,0,0,0,0
49,0,124.93792601840144,8,29,4,2,1,0,3,0
3,0,94.43461813017227,11,21,4,0,0,3,0,0
103,0,110.991439961851,12,26,4,3,1,0,0,0
85,0,96.17244522069917,4,14,4,2,0,0,0,0
30,0,157.00464631327895,6,15,4,2,0,0,3,0
168,0,84.13215689653525,4,22,3,2,1,0,0,0
107,0,80.95417096723817,4,28,4,1,2,1,0,0
3,0,119.31050275254948,4,20,3,1,1,0,0,0
26,0,99.21960287104947,10,25,4,1,0,0,0,0
21,0,210.71607162452418,5,15,4,0,0,0,3,0
49,0,107.1,7,1,4,1,0,3,0,0
29,0,127.12566103868302,5,22,4,1,0,0,0,0
110,0,120.0,10,9,3,0,1,0,0,0
179,0,108.83209240040611,9,1,4,1,1,0,0,0
149,0,114.3,8,6,4,0,0,0,0,0
2,0,169.96331599460547,9,18,2,16,5,0,3,0
300,1,158.4,7,17,4,2,2,0,5,0
100,0,150.96292701749397,8,23,4,3,0,0,2,0
19,0,129.0,9,24,4,0,1,3,0,0
238,0,115.00761387589338,6,17,4,1,0,0,2,0
205,0,104.87381378597664,8,4,3,2,0,0,0,0
175,0,76.8536967532729,7,18,4,2,1,0,0,0
150,0,97.89386623238416,7,6,4,5,2,2,0,0
80,0,96.23868274361021,3,25,4,0,1,0,0,0
228,0,93.71748420755841,10,16,4,1,1,0,0,0
44,0,133.8403522909419,6,27,4,2,0,0,0,0
92,0,150.3,8,22,4,0,1,0,3,0
226,1,119.72508114715112,8,20,4,4,1,0,0,0
93,0,136.21010131258268,6,3,4,2,1,0,1,0
237,0,79.38288242725477,12,29,4,3,1,1,0,0
108,1,130.0,6,7,3,1,2,0,0,0
18,1,95.66677309815702,8,29,4,3,1,0,0,0
184,1,164.10559044341605,8,17,4,1,0,0,0,0
40,0,116.1,4,8,4,3,1,2,0,0
260,0,73.95,12,26,4,3,1,0,0,0
6,0,138.59698906705313,5,29,4,1,0,2,0,0
106,0,76.5,8,20,4,2,0,0,0,0
25,1,96.9,11,13,4,2,2,0,3,0
154,1,173.25,7,7,4,3,1,1,0,0
302,0,100.0,9,16,3,2,1,0,0,0
75,0,126.9,5,17,4,2,0,0,0,0
44,0,86.43398301330545,11,19,4,1,1,0,0,0
91,0,95.60184130552018,4,6,4,3,0,0,2,0
50,0,118.4542965798806,8,4,4,2,0,0,0,0
79,0,189.8133043428334,9,15,4,3,1,0,4,0
308,1,78.3,11,23,4,3,0,0,0,0
295,0,85.2142005741015,9,21,3,4,0,0,0,0
0,0,105.10050211498472,9,24,3,1,1,1,0,0
178,0,127.63307120238686,7,29,4,3,0,0,0,0
63,0,149.4776420072769,9,7,4,3,0,0,2,0
62,0,108.40971830831242,8,3,4,2,1,0,0,0
66,0,126.43081979931955,6,16,4,2,0,0,0,0
42,0,111.18134437620346,7,19,4,1,1,1,0,0
88,0,138.31677799919424,6,25,4,2,0,0,3,0
154,0,118.8,9,16,4,1,1,0,1,0
63,0,64.04361197158102,2,12,4,2,2,2,0,0
114,0,87.56046606920012,9,6,3,1,1,0,0,0
179,1,112.5,7,25,4,1,0,0,0,0
50,0,59.76403670521532,3,11,4,2,2,1,0,0
100,0,71.86785139075499,10,19,3,3,1,0,0,0
296,1,71.36922316577183,11,10,4,3,1,2,0,0
69,0,70.43219705152464,9,24,4,3,0,0,0,0
35,0,213.39361704103808,6,23,4,0,1,0,5,0
82,0,99.44119419972964,4,5,4,3,0,0,3,0
150,0,123.42821653441719,9,29,4,4,2,0,3,0
38,0,150.00146646896533,8,14,4,1,0,0,3,0
142,1,129.6,9,20,4,4,1,0,0,0
169,0,106.83402326324182,4,20,3,2,2,2,0,0
259,0,88.08768329139473,10,4,4,3,0,0,0,0
30,0,215.51989565257244,6,14,4,1,0,0,5,0
213,1,74.72775857688772,8,7,3,1,0,0,0,0
5,0,95.49719081491538,6,23,3,1,0,0,0,0
50,0,149.27564503929534,6,2,4,2,1,0,2,0
90,0,92.54270238493729,4,16,4,4,1,0,0,0
92,1,89.25,7,15,4,4,0,0,3,0
163,0,148.3786739282909,9,1,4,3,2,0,2,0
116,0,189.92021345087596,6,24,4,3,0,0,5,0
112,0,73.80632053170652,9,1,3,2,1,0,0,0
72,0,134.44296021233325,6,15,4,3,0,0,1,0
150,1,76.56531630844805,5,2,4,2,1,0,0,0
16,0,126.40924349991319,8,15,4,2,0,3,0,0
16,0,99.0,7,12,4,0,1,1,0,0
174,0,104.24815222971685,8,13,4,1,1,0,0,0
25,0,166.4126972520184,10,4,4,4,1,0,1,0
19,0,85.90757708309494,2,8,4,4,2,0,0,0
44,1,125.61283271989933,9,9,4,0,0,1,0,0
165,0,219.00544673589175,7,19,4,2,1,0,5,0
42,0,113.13401417969202,3,19,4,2,2,0,0,0
169,1,109.10733685493251,10,2,3,3,0,0,0,0
124,1,78.6760730146192,11,25,4,1,1,2,0,0
164,1,105.3,8,5,4,1,0,0,0,0
38,0,70.2279516237271,2,11,4,2,0,3,0,0
40,0,182.77842487772153,11,27,4,2,1,0,3,0
152,0,151.4205374473641,10,16,4,1,1,0,2,0
50,0,257.3176815437302,7,6,4,1,1,0,5,0
169,0,105.3,8,2,4,1,0,0,0,0
88,1,157.84687764185298,7,27,4,1,0,0,4,0
5,0,85.50227308050673,6,13,4,1,0,0,0,0
50,0,63.75,3,8,4,5,1,3,0,0
254,0,104.62042661257344,7,9,4,1,0,0,0,0
31,1,152.19178432227693,8,6,4,2,1,0,0,0
50,0,139.5,10,8,4,3,2,0,3,0
163,0,100.1250781947772,6,5,3,2,1,0,0,0
117,0,94.5,7,2,4,1,1,1,0,0
17,0,97.76316077522291,8,27,4,9,3,0,0,0
40,1,116.1,4,7,4,3,1,1,0,0
124,0,78.90256583117976,8,12,3,2,1,0,0,0
80,0,59.24413552282454,4,25,4,2,1,0,0,0
306,1,78.86790257708394,11,25,4,3,0,1,0,0
30,0,109.27723477686891,10,2,4,1,0,3,0,0
53,0,195.40119652922277,10,4,4,3,2,0,3,0
67,0,135.22794933673646,4,7,4,3,1,0,0,0
211,0,90.96234454982849,6,30,4,3,1,0,0,0
38,0,156.85598942704505,9,25,4,2,0,0,2,0
222,0,116.28124354477058,8,14,4,3,0,0,0,0
6,0,153.46001398233489,4,16,4,1,1,0,3,0
176,1,162.9,10,28,4,2,2,0,5,0
180,0,69.82248543383281,9,15,4,0,0,0,0,0
5,0,65.0527331295291,8,26,2,2,0,0,0,0
313,1,94.82047954702348,11,1,4,3,0,0,2,0
183,0,78.45148678871067,10,10,4,1,0,1,0,0
154,1,120.7,7,7,4,3,1,0,3,0
63,0,131.46305654022203,8,4,4,4,1,0,2,0
191,0,129.8100191054605,8,21,4,4,2,0,0,0
20,0,63.94199304150714,9,13,3,0,1,1,0,0
104,0,109.65586864970372,10,11,4,1,1,1,0,0
19,0,118.0,9,4,4,0,0,3,0,0
180,0,116.30114771905082,6,11,4,3,0,0,1,0
114,0,75.0,6,2,3,2,1,0,0,0
73,0,112.53510581624803,4,5,3,3,0,0,0,0
30,0,91.08655972233579,8,30,4,2,0,3,0,0
203,0,134.01465253472915,8,17,4,2,0,0,3,0
151,0,199.6145127177725,6,24,3,0,1,0,3,0
41,1,161.29254563475786,10,20,4,2,0,0,0,0
30,0,88.31199403937455,10,25,4,0,0,3,0,0
12,0,139.45440975128147,9,15,4,2,0,3,0,0
117,0,94.5,5,7,4,2,0,3,0,0
111,1,113.61143528483294,12,26,4,4,1,0,1,0
71,1,115.9802834140346,4,6,4,1,0,2,0,0
185,1,112.00758934669668,8,3,4,2,1,0,0,0
5,0,142.5988918412312,4,2,4,1,0,0,2,0
74,0,186.81099744871236,6,15,4,2,0,0,3,0
190,0,129.35445159899564,8,22,4,4,2,0,0,0
42,0,80.41943111921478,3,5,4,2,1,0,0,0
82,0,76.5,7,6,4,5,2,0,0,0
67,0,85.60500355790674,4,2,4,1,2,2,0,0
119,0,99.43965837144457,5,9,3,3,0,0,0,0
80,0,75.70695660263476,8,26,3,2,1,0,0,0
12,0,202.32722072097923,8,11,4,1,1,0,3,0
85,0,89.9548839810737,10,30,4,3,1,0,0,0
308,0,52.0,11,25,3,2,0,0,0,0
152,0,91.02992295892305,8,25,4,2,1,0,0,0
1,0,86.79017945526616,6,7,4,1,0,0,0,0
165,0,99.45,7,24,4,5,2,0,0,0
72,0,127.62053255428066,5,7,4,1,0,0,0,0
73,0,78.0525058352079,3,19,4,1,1,0,1,0
74,0,90.92779677542897,4,9,4,3,0,0,0,0
35,0,159.18421734498008,4,14,4,1,0,0,3,0
86,0,134.448387388213,10,10,4,3,1,0,0,0
50,0,107.31672316093915,7,5,4,1,0,3,0,0
12,0,118.46052733113638,6,30,4,2,0,3,0,0
131,0,140.33248069537018,7,28,4,5,2,0,3,0
205,0,89.0522747131337,7,21,4,2,1,0,0,0
32,0,67.7185480345343,2,14,4,0,1,2,0,0
34,0,202.01918810461837,7,24,4,1,1,0,5,0
11,0,130.16846847543542,10,27,4,2,0,0,0,0
75,0,79.05349099160988,3,17,4,2,1,0,0,0
322,1,190.17563152225176,11,7,4,3,1,0,0,0
62,0,106.10728856327134,6,20,4,3,2,0,0,0
42,0,107.1,4,2,4,1,1,0,0,0
45,1,124.1,3,19,4,2,1,0,3,0
109,0,94.5,7,26,3,1,0,2,0,0
6,0,123.31745511077607,8,7,4,0,0,0,0,0
22,0,128.40644967027723,5,21,4,3,1,0,0,0
162,0,115.0,10,14,3,1,1,0,0,0
174,0,85.55536837223588,8,8,4,3,1,0,0,0
3,0,169.0,9,16,3,1,0,0,0,0
61,0,119.11349095863902,4,22,4,1,1,0,2,0
102,1,88.35954079504198,11,6,3,2,0,0,0,0
16,0,111.39098509376907,5,28,4,0,1,0,0,0
72,0,149.4,9,18,4,2,0,0,3,0
329,0,172.18557052633435,8,30,3,2,0,0,4,0
33,0,139.0170242118706,6,1,4,2,1,0,0,0
313,0,159.61138202140035,8,26,3,2,1,0,1,0
34,1,98.04378110887782,7,1,4,1,0,2,0,0
278,0,111.98603790602198,9,19,3,2,0,0,0,0
131,0,92.96574917041872,8,21,4,2,0,3,0,0
192,0,102.04420041661602,8,24,3,2,1,0,0,0
62,0,140.4,5,27,4,1,1,0,3,0
240,1,105.5364162535682,7,22,4,3,0,0,0,0
22,0,92.61570347344775,5,5,4,0,0,0,0,0
293,0,116.35294017164372,8,21,3,3,0,1,0,0
37,0,148.83245547296116,3,26,4,3,0,0,2,0
90,1,72.25,11,22,4,2,0,0,0,0
2,0,110.0,5,20,0,1,0,0,3,0
9,0,141.0,5,8,4,2,0,0,2,0
20,0,85.0,2,10,4,1,0,0,0,0
164,0,100.0,10,2,3,2,0,0,0,0
172,0,81.74441428003453,8,11,4,3,1,1,0,0
36,0,125.1,7,22,4,0,1,3,0,0
38,0,118.74976628642,3,20,4,2,1,0,3,0
25,0,165.1949049582693,6,27,4,3,0,0,3,0
57,1,89.40714969651275,3,30,4,3,0,0,0,0
122,0,85.0,4,15,3,2,0,0,0,0
194,0,100.06691201771599,7,3,4,3,0,0,0,0
27,0,74.8,12,20,4,4,0,0,0,0
86,1,89.2189321970641,3,23,4,3,0,0,0,0
45,0,67.5,3,5,4,1,0,3,0,0
214,0,89.8383574601866,7,16,4,2,0,0,0,0
386,0,90.0,10,23,3,0,2,1,0,0
192,1,107.01169734866392,8,9,4,1,1,0,0,0
47,0,98.46728563812036,3,15,4,4,0,0,3,0
37,0,135.2781049412236,8,1,4,2,1,0,0,0
156,1,100.11143194859586,6,8,4,3,0,2,0,0
23,1,119.13604504290397,9,19,4,2,0,2,0,0
286,0,90.0,10,16,3,0,1,0,0,0
52,0,132.95919628700523,7,7,4,2,1,0,0,0
243,0,67.22727775158722,9,1,4,3,0,0,0,0
9,0,129.20699389668658,5,17,4,2,0,2,0,0
238,1,106.73635394453103,7,11,4,1,0,0,0,0
214,0,105.67985695694904,9,26,3,2,0,0,0,0
161,0,168.3,7,3,4,0,1,0,5,0
12,0,83.97779301597954,2,12,4,1,0,0,0,0
19,0,83.2,10,25,4,3,0,1,0,0
49,0,124.47274340352789,10,29,4,2,1,0,3,0
31,0,97.53182286732073,4,22,4,0,1,3,0,0
84,0,96.3,6,16,4,2,1,2,0,0
128,0,119.3302047094449,8,8,4,2,1,0,0,0
76,0,116.9343295577118,4,28,4,3,0,0,0,0
92,0,104.10629894236227,6,28,4,2,0,2,0,0
125,0,92.11920923634045,6,8,3,1,1,1,0,0
47,0,121.55649916884951,3,26,4,2,1,0,1,0
24,0,119.0,9,25,4,0,1,3,0,0
153,1,145.1022741324717,8,10,4,1,1,0,1,0
74,0,106.73499881416302,10,30,4,0,1,0,0,0
31,0,81.3225554196341,3,9,4,1,0,0,0,0
171,0,80.27846747815771,8,19,3,4,1,0,0,0
76,0,147.533847037666,5,15,4,2,2,0,1,0
206,0,85.5,10,27,4,2,2,3,0,0
107,0,107.60164708469675,5,3,4,3,0,0,0,0
3,0,109.0,5,28,4,1,0,3,0,0
33,0,159.3,3,25,4,1,0,0,3,0
67,0,118.8,4,9,4,0,1,0,3,0
4,0,65.0,8,26,2,1,0,0,0,0
86,0,75.07011690812388,4,2,4,1,2,3,0,0
110,0,119.81836685832967,10,9,4,0,1,0,0,0
178,1,130.05,8,3,4,3,1,0,3,0
124,0,122.26885424708662,8,27,4,1,0,0,1,0
151,2,123.66818777259685,9,4,4,5,2,0,0,0
192,0,72.78913559265634,4,10,3,1,1,0,0,0
81,0,191.06081800138165,9,14,4,3,1,0,5,0
180,0,120.0,10,10,3,2,0,0,0,0
104,1,74.00009789163296,4,16,4,2,1,1,0,0
101,2,84.88922417691805,11,17,4,3,1,0,0,0
65,0,120.71353867385139,7,30,4,3,0,2,0,0
74,0,72.52637782827142,3,17,4,2,0,2,0,0
100,0,130.0867837214467,8,1,4,3,0,0,0,0
89,0,113.51079709978414,5,28,4,3,1,0,0,0
6,0,130.2376448989581,8,18,4,1,1,0,0,0
168,0,82.36468920717115,9,4,3,3,0,0,0,0
151,1,137.24637618006022,7,4,4,4,0,0,2,0
160,0,130.04931680310793,8,1,3,3,0,0,3,0
271,0,77.79124147045118,7,5,3,2,0,0,0,0
19,0,84.92932903530489,3,5,4,1,1,0,0,0
215,0,90.92295137470428,8,17,4,3,0,0,0,0
2,0,79.01051570758862,8,17,2,5,1,0,0,0
180,0,90.6100615819551,8,1,4,3,0,2,0,0
16,0,98.06401399965746,10,25,4,2,1,0,0,0
103,0,94.5,7,17,4,1,1,1,0,0
64,0,162.1337442403392,3,20,4,2,1,0,5,0
257,0,96.80939510550354,9,29,4,1,1,0,0,0
230,1,86.30206004567826,7,26,4,3,0,0,0,0
24,0,135.0,9,12,4,2,2,1,1,0
164,0,107.65403663687805,8,13,4,3,2,0,0,0
25,0,150.7694174802328,7,2,4,1,1,0,0,0
213,0,108.9,10,6,4,1,0,0,0,0
8,0,112.48569136731977,2,28,4,2,1,0,3,0
155,0,130.90457546059565,8,1,4,1,1,0,0,0
21,1,88.0,11,28,4,0,1,3,0,0
36,0,109.26651371375199,4,23,4,2,0,0,3,0
44,0,66.70533987933905,2,8,4,2,0,0,0,0
170,2,167.45,8,6,4,3,0,0,4,0
158,0,99.45,8,2,4,5,1,0,0,0
68,0,135.83669398913617,8,4,4,3,2,0,0,0
149,0,114.3,5,27,4,1,1,0,0,0
86,0,104.45459611122136,3,25,4,3,0,0,0,0
32,0,88.3566802193194,10,27,4,1,0,3,0,0
157,1,101.58,7,11,4,3,1,0,0,0
166,0,79.64698465947127,7,4,4,3,0,2,0,0
28,0,211.04401321824545,9,21,4,2,0,0,5,0
73,1,113.19211451927998,10,21,4,1,1,0,3,0
184,0,84.75068199834185,8,25,4,2,2,0,0,0
33,0,124.57022793353131,8,11,4,2,0,1,0,0
128,1,136.5112644010661,8,26,4,1,1,0,3,0
135,0,94.95467116761444,7,24,4,4,0,0,0,0
54,0,85.69033151847081,4,17,4,0,1,3,0,0
276,0,116.13907851836171,9,21,4,2,0,0,0,0
34,0,125.0643741094493,8,10,4,2,0,2,0,0
227,0,80.75,8,25,4,3,2,3,0,0
140,0,116.11708771467387,8,6,4,2,0,2,0,0
84,0,79.8367733700988,10,26,4,1,0,3,0,0
107,0,80.85685884635488,4,28,4,1,2,0,0,0
25,0,105.29706959226233,9,5,4,1,0,0,0,0
39,0,134.92700804903424,3,24,4,2,2,0,0,0
162,0,166.88311103813905,7,4,4,0,1,0,4,0
208,0,112.5,9,21,4,1,2,0,0,0
68,0,111.72394729663807,11,21,4,1,0,0,1,0
137,0,91.50555784624824,7,1,4,2,1,0,0,0
114,0,128.79411783690094,7,27,4,1,0,0,0,0
112,0,89.54219110442958,7,8,4,2,0,0,0,0
20,0,85.73067201223988,2,7,4,3,2,0,0,0
281,1,83.32248721910253,12,29,4,2,1,0,0,0
25,0,70.89941125613683,2,7,4,4,2,0,0,0
3,0,134.6089290607002,8,17,2,4,1,0,0,0
167,0,354.0840129366041,7,23,3,1,1,1,0,0
207,0,90.95,7,29,4,3,1,0,0,0
201,0,115.83840846624089,9,25,3,3,1,1,1,0
136,0,170.066512789375,5,6,4,4,1,0,5,0
49,1,107.28918085507132,11,4,4,3,1,0,0,0
13,0,153.6779574585567,5,29,4,2,1,0,3,0
3,0,139.0,7,27,4,1,0,1,0,0
47,1,137.44862578111588,5,20,4,3,1,0,0,0
268,0,109.77369571384877,4,20,3,3,0,0,0,0
15,0,135.92376572427494,5,13,4,3,1,0,3,0
44,0,195.45053647075736,5,11,4,2,0,0,5,0
88,1,105.3,3,24,4,2,0,0,2,0
127,0,119.75000769872635,6,19,4,1,1,0,0,0
21,0,134.48593696242642,3,30,4,3,2,0,0,0
7,0,85.75838196070677,2,21,4,0,0,0,0,0
72,1,78.22702077712187,3,16,4,4,0,0,0,0
103,0,71.52679381844175,4,18,4,3,1,0,0,0
35,0,71.1,3,5,4,3,1,3,0,0
25,0,107.05289313335,7,12,4,1,1,1,0,0
114,0,91.99881054181752,10,22,4,2,1,1,0,0
8,1,91.04485016348985,2,5,4,2,0,0,0,0
10,0,160.273063463422,7,24,4,0,1,0,0,0
64,0,161.13355929278097,6,10,4,4,1,0,1,0
23,0,140.0491795867053,9,28,4,1,1,0,0,0
32,0,159.3,3,25,4,1,0,0,3,0
150,0,135.16939399969243,9,3,4,2,1,0,0,0
71,1,77.80317167744667,4,4,4,3,0,0,0,0
146,0,92.1169814886724,8,27,3,1,1,0,0,0
51,1,128.9290230919854,3,21,4,3,0,0,1,0
95,0,95.09199750292602,6,10,3,1,1,0,0,0
124,0,94.45694074822504,8,7,3,1,2,1,0,0
117,0,99.45,5,17,4,3,1,0,1,0
27,0,215.17894171806518,9,18,4,2,0,0,5,0
65,0,149.08802361123313,8,8,4,2,1,0,3,0
82,0,139.1304610098281,8,12,4,2,0,0,2,0
271,0,62.45359999179874,4,18,4,3,0,0,0,0
86,0,104.35152409699042,9,26,4,3,0,0,2,0
236,0,92.88508044199894,11,22,4,6,1,0,0,0
51,0,92.8197704103199,10,4,4,1,0,0,0,0
39,1,160.44954709438733,9,22,4,2,0,0,0,0
42,0,87.51964088336511,3,20,4,2,1,3,0,0
37,0,152.3172743538375,10,15,4,2,0,0,3,0
212,0,80.9124561813974,5,19,4,0,2,0,0,0
89,0,181.3519262619732,7,18,4,2,0,0,5,0
44,0,75.94171666568138,11,25,4,3,1,3,0,0
34,0,99.13476388323167,4,17,4,1,2,0,0,0
52,0,159.3,5,5,4,1,1,0,3,0
60,0,125.40590623904565,10,11,4,1,1,1,1,0
282,0,82.84102478400773,12,29,4,3,1,0,0,0
20,0,120.85062924043687,6,2,4,1,0,0,0,0
20,0,65.0665095325454,4,10,4,2,0,3,0,0
62,0,68.74912838173896,7,8,4,7,2,2,0,0
41,0,116.23275824516503,3,30,4,2,1,0,0,0
42,0,117.9,7,1,4,1,0,0,0,0
277,0,89.11720538748382,10,29,4,1,2,0,0,0
292,0,72.93913179231663,5,14,3,2,0,0,0,0
98,0,94.5,7,13,4,1,0,3,0,0
66,0,116.1,5,12,4,2,0,3,0,0
123,1,158.9687482388997,10,23,4,3,1,0,4,0
176,1,103.40976766473135,8,16,4,2,0,2,0,0
73,0,86.47335092889008,11,20,4,0,0,0,0,0
95,1,79.05181153480049,9,30,4,1,1,2,0,0
216,2,128.7,8,27,4,1,2,0,3,0
221,1,118.71864627814222,9,23,4,4,1,2,0,0
69,1,76.5,7,22,4,5,2,0,0,0
83,0,119.97054490096322,7,15,4,2,1,0,2,0
84,0,158.59188858963756,6,26,4,1,2,0,3,0
204,0,141.74472588119124,9,6,4,1,0,0,2,0
93,0,109.35,7,15,4,1,1,0,0,0
34,0,65.56935398161419,9,15,2,1,0,0,0,0
23,0,65.61180564206113,10,5,2,1,0,0,0,0
103,0,141.56975653624883,7,19,4,3,0,0,3,0
135,0,100.08557709051753,7,23,4,3,1,0,0,0
257,0,105.81433932233713,9,15,4,3,0,0,0,0
49,0,125.33735806269723,4,28,4,1,1,0,3,0
168,0,138.32155794134567,7,29,4,2,0,0,3,0
61,0,159.3,5,7,4,1,1,0,0,0
25,0,100.27133876812766,11,22,4,3,1,0,1,0
15,0,145.0,8,6,4,1,0,0,0,0
117,0,144.68272436780512,8,15,4,1,1,0,0,0
164,0,99.45,6,5,4,3,1,0,0,0
278,1,78.92620436800046,10,5,4,3,0,0,0,0
